epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
917,10658.3,0.32461,0.21929,0.80325,0.68833,0.71407,0.69198,0.47052,0.98116,1.01619,0.92702,6.65162e-05,6.65162e-05,6.65162e-05
918,10670,0.32975,0.22032,0.80398,0.69341,0.7099,0.69183,0.47129,0.98142,1.02393,0.92708,6.58094e-05,6.58094e-05,6.58094e-05
919,10681.2,0.32598,0.22216,0.80442,0.68836,0.71302,0.69015,0.46911,0.98127,1.02681,0.92749,6.51025e-05,6.51025e-05,6.51025e-05
920,10692.9,0.32508,0.21685,0.80092,0.6863,0.71426,0.68836,0.46807,0.98216,1.02955,0.92715,6.43957e-05,6.43957e-05,6.43957e-05
921,10704.6,0.32202,0.21729,0.80769,0.68521,0.71407,0.6902,0.47005,0.98183,1.03295,0.92719,6.36888e-05,6.36888e-05,6.36888e-05
922,10716.2,0.32679,0.22331,0.80466,0.68477,0.71322,0.68858,0.46721,0.98119,1.03772,0.92744,6.29819e-05,6.29819e-05,6.29819e-05
923,10727.9,0.32791,0.22184,0.80338,0.68368,0.71287,0.68795,0.46772,0.98309,1.043,0.92813,6.22751e-05,6.22751e-05,6.22751e-05
924,10739.6,0.32547,0.2211,0.80308,0.68301,0.71125,0.68668,0.46784,0.98575,1.04332,0.92917,6.15682e-05,6.15682e-05,6.15682e-05
925,10751.5,0.33398,0.22304,0.80381,0.65693,0.74011,0.68625,0.46672,0.98604,1.03616,0.92789,6.08614e-05,6.08614e-05,6.08614e-05
926,10763.2,0.32979,0.22044,0.80542,0.68207,0.71362,0.68645,0.46699,0.98509,1.03188,0.92727,6.01545e-05,6.01545e-05,6.01545e-05
927,10774.8,0.32401,0.21903,0.80666,0.66843,0.72295,0.6852,0.46462,0.98519,1.026,0.92599,5.94476e-05,5.94476e-05,5.94476e-05
928,10786.1,0.32323,0.21659,0.81259,0.66516,0.72453,0.68572,0.46602,0.9849,1.02399,0.92516,5.87408e-05,5.87408e-05,5.87408e-05
929,10797.8,0.33263,0.22768,0.80385,0.6576,0.74422,0.68911,0.46747,0.98676,1.02067,0.92507,5.80339e-05,5.80339e-05,5.80339e-05
930,10809.6,0.32482,0.2234,0.8106,0.65824,0.73625,0.68849,0.46623,0.98668,1.01371,0.92418,5.73271e-05,5.73271e-05,5.73271e-05
931,10821.9,0.32475,0.22047,0.80655,0.66534,0.73198,0.68904,0.46916,0.98777,1.01041,0.92392,5.66202e-05,5.66202e-05,5.66202e-05
932,10833.6,0.3182,0.21691,0.80508,0.66703,0.73252,0.68807,0.46646,0.98722,1.01061,0.92369,5.59133e-05,5.59133e-05,5.59133e-05
933,10845.3,0.32914,0.22103,0.80428,0.66981,0.73387,0.68732,0.46687,0.98669,1.01348,0.92323,5.52065e-05,5.52065e-05,5.52065e-05
934,10857.1,0.32365,0.22108,0.79991,0.67108,0.73299,0.68637,0.46429,0.98732,1.01586,0.92357,5.44996e-05,5.44996e-05,5.44996e-05
935,10868.4,0.33327,0.22258,0.80723,0.67416,0.72581,0.68754,0.4652,0.98605,1.01915,0.92336,5.37928e-05,5.37928e-05,5.37928e-05
936,10880.1,0.32109,0.2154,0.80987,0.678,0.71896,0.68995,0.46841,0.98587,1.01753,0.92416,5.30859e-05,5.30859e-05,5.30859e-05
937,10891.6,0.32237,0.21674,0.80475,0.67827,0.71877,0.69058,0.47092,0.98591,1.01662,0.92476,5.2379e-05,5.2379e-05,5.2379e-05
938,10903.5,0.32818,0.22007,0.80982,0.63998,0.7593,0.69214,0.47049,0.98547,1.01295,0.92467,5.16722e-05,5.16722e-05,5.16722e-05
939,10915.2,0.33062,0.22362,0.80242,0.6393,0.7571,0.69261,0.47231,0.98662,1.01416,0.92488,5.09653e-05,5.09653e-05,5.09653e-05
940,10927.1,0.31989,0.21633,0.80553,0.65398,0.74404,0.69198,0.47262,0.9853,1.01311,0.92469,5.02585e-05,5.02585e-05,5.02585e-05
941,10939.3,0.32682,0.21892,0.8065,0.65182,0.74843,0.69118,0.47346,0.98386,1.0159,0.92482,4.95516e-05,4.95516e-05,4.95516e-05
942,10951.1,0.3287,0.22168,0.80652,0.65092,0.74983,0.69057,0.47221,0.98472,1.01777,0.92463,4.88447e-05,4.88447e-05,4.88447e-05
943,10962.8,0.32054,0.21887,0.80283,0.65159,0.74941,0.69075,0.47245,0.9841,1.01775,0.92409,4.81379e-05,4.81379e-05,4.81379e-05
944,10974.4,0.32384,0.21547,0.80675,0.66438,0.73638,0.69104,0.4741,0.98415,1.01812,0.92416,4.7431e-05,4.7431e-05,4.7431e-05
945,10986.1,0.32169,0.21714,0.80753,0.66568,0.73471,0.68994,0.47252,0.9842,1.02152,0.92358,4.67242e-05,4.67242e-05,4.67242e-05
946,10997.6,0.32561,0.22072,0.80844,0.66777,0.73502,0.68958,0.47222,0.98408,1.01731,0.92356,4.60173e-05,4.60173e-05,4.60173e-05
947,11009.4,0.32055,0.22046,0.79555,0.66041,0.73326,0.69095,0.47225,0.98487,1.0212,0.92403,4.53104e-05,4.53104e-05,4.53104e-05
948,11021.1,0.32606,0.21817,0.80825,0.65477,0.7375,0.69239,0.4727,0.98384,1.0235,0.92443,4.46036e-05,4.46036e-05,4.46036e-05
949,11033.1,0.33048,0.2192,0.80242,0.64568,0.74696,0.69154,0.47182,0.98421,1.0285,0.92404,4.38967e-05,4.38967e-05,4.38967e-05
950,11044.9,0.31643,0.21393,0.8066,0.64673,0.7435,0.69027,0.46956,0.98458,1.02813,0.92387,4.31899e-05,4.31899e-05,4.31899e-05
951,11056.7,0.3168,0.21629,0.80453,0.66372,0.71937,0.69004,0.46666,0.98518,1.03494,0.92429,4.2483e-05,4.2483e-05,4.2483e-05
952,11067.9,0.32184,0.21883,0.80536,0.6636,0.71903,0.68915,0.46747,0.98669,1.03505,0.92495,4.17761e-05,4.17761e-05,4.17761e-05
953,11079,0.32196,0.2151,0.80302,0.65938,0.72044,0.68814,0.46483,0.98655,1.03888,0.92484,4.10693e-05,4.10693e-05,4.10693e-05
954,11090.4,0.3201,0.21632,0.80012,0.65041,0.73644,0.68654,0.46445,0.9866,1.03911,0.92514,4.03624e-05,4.03624e-05,4.03624e-05
955,11102.1,0.33112,0.21924,0.80579,0.64998,0.73586,0.6855,0.46311,0.98753,1.04023,0.92565,3.96556e-05,3.96556e-05,3.96556e-05
956,11113.5,0.31415,0.21568,0.80431,0.65018,0.73565,0.68418,0.46315,0.98528,1.03819,0.92531,3.89487e-05,3.89487e-05,3.89487e-05
957,11125.2,0.32225,0.22033,0.80306,0.64989,0.73659,0.68339,0.46211,0.98653,1.04118,0.92505,3.82418e-05,3.82418e-05,3.82418e-05
958,11136.7,0.32184,0.2138,0.8074,0.64678,0.7387,0.68306,0.46065,0.98687,1.04128,0.92573,3.7535e-05,3.7535e-05,3.7535e-05
959,11148.6,0.31802,0.21297,0.80719,0.647,0.74197,0.68296,0.46132,0.98673,1.04119,0.92546,3.68281e-05,3.68281e-05,3.68281e-05
960,11160.5,0.32414,0.22156,0.8091,0.64824,0.74429,0.68611,0.46402,0.98645,1.03734,0.92589,3.61213e-05,3.61213e-05,3.61213e-05
961,11172,0.31899,0.21569,0.81261,0.65078,0.73983,0.68911,0.46609,0.98728,1.03618,0.92638,3.54144e-05,3.54144e-05,3.54144e-05
962,11183.7,0.32293,0.21799,0.80633,0.64973,0.7388,0.68952,0.46819,0.98773,1.03319,0.92691,3.47075e-05,3.47075e-05,3.47075e-05
963,11195.2,0.31398,0.21236,0.80664,0.64762,0.7398,0.69036,0.46754,0.98742,1.03275,0.92707,3.40007e-05,3.40007e-05,3.40007e-05
964,11206.5,0.31336,0.21404,0.80914,0.64558,0.73942,0.69159,0.46867,0.98728,1.03466,0.92717,3.32938e-05,3.32938e-05,3.32938e-05
965,11217.9,0.32213,0.21847,0.80776,0.64725,0.74755,0.69168,0.46924,0.9886,1.03408,0.92716,3.2587e-05,3.2587e-05,3.2587e-05
966,11229.4,0.32145,0.21349,0.79978,0.64764,0.74739,0.69186,0.46835,0.98844,1.03136,0.92695,3.18801e-05,3.18801e-05,3.18801e-05
967,11241.2,0.3256,0.22111,0.80736,0.64643,0.74763,0.6908,0.4679,0.98778,1.03382,0.92678,3.11732e-05,3.11732e-05,3.11732e-05
968,11252.8,0.3171,0.21397,0.80372,0.64658,0.74997,0.69115,0.46593,0.98815,1.03445,0.92694,3.04664e-05,3.04664e-05,3.04664e-05
969,11264.1,0.32187,0.21441,0.80958,0.64276,0.74935,0.69091,0.46575,0.98796,1.03689,0.927,2.97595e-05,2.97595e-05,2.97595e-05
970,11275.6,0.31338,0.21517,0.80405,0.65806,0.72434,0.69195,0.4674,0.9882,1.03848,0.92764,2.90527e-05,2.90527e-05,2.90527e-05
971,11286.9,0.32313,0.22237,0.80389,0.65971,0.72322,0.69142,0.46769,0.98776,1.03609,0.92702,2.83458e-05,2.83458e-05,2.83458e-05
972,11298.3,0.31387,0.21728,0.80519,0.66003,0.72326,0.69177,0.46821,0.98744,1.03624,0.927,2.76389e-05,2.76389e-05,2.76389e-05
973,11309.7,0.31936,0.21524,0.80374,0.6425,0.75233,0.69084,0.46692,0.98749,1.03764,0.9272,2.69321e-05,2.69321e-05,2.69321e-05
974,11321.3,0.31821,0.21945,0.80573,0.64342,0.7523,0.69135,0.46678,0.98767,1.03602,0.92764,2.62252e-05,2.62252e-05,2.62252e-05
975,11332.7,0.32501,0.22287,0.80723,0.64408,0.75237,0.69135,0.46768,0.98736,1.03496,0.92714,2.55184e-05,2.55184e-05,2.55184e-05
976,11344.3,0.32105,0.2159,0.80616,0.66438,0.72279,0.69084,0.46743,0.98675,1.03504,0.92673,2.48115e-05,2.48115e-05,2.48115e-05
977,11355.6,0.32093,0.21751,0.80316,0.66496,0.72273,0.69074,0.46661,0.98792,1.03564,0.92699,2.41046e-05,2.41046e-05,2.41046e-05
978,11367.3,0.30961,0.21154,0.80401,0.64407,0.75269,0.68942,0.46661,0.98736,1.03783,0.92655,2.33978e-05,2.33978e-05,2.33978e-05
979,11379.2,0.32008,0.21151,0.80654,0.64278,0.75278,0.69083,0.46708,0.98719,1.03649,0.92614,2.26909e-05,2.26909e-05,2.26909e-05
980,11390.7,0.32307,0.21376,0.80589,0.64261,0.75264,0.69022,0.46628,0.98678,1.03647,0.92621,2.19841e-05,2.19841e-05,2.19841e-05
981,11402,0.31852,0.21822,0.81293,0.64337,0.75238,0.69107,0.46628,0.98656,1.03847,0.92628,2.12772e-05,2.12772e-05,2.12772e-05
982,11413.9,0.31761,0.21824,0.79999,0.64659,0.75149,0.69207,0.4675,0.98741,1.03814,0.92682,2.05703e-05,2.05703e-05,2.05703e-05
983,11425.2,0.31819,0.21081,0.80763,0.64688,0.75134,0.69188,0.4676,0.98713,1.03802,0.92693,1.98635e-05,1.98635e-05,1.98635e-05
984,11436.4,0.32026,0.21205,0.80669,0.646,0.75346,0.69111,0.46774,0.98684,1.03675,0.92656,1.91566e-05,1.91566e-05,1.91566e-05
985,11447.8,0.31979,0.21375,0.80794,0.64473,0.75446,0.69122,0.4661,0.9865,1.0363,0.92617,1.84498e-05,1.84498e-05,1.84498e-05
986,11459.3,0.31287,0.21225,0.79944,0.64512,0.75509,0.69167,0.46781,0.98548,1.03457,0.92639,1.77429e-05,1.77429e-05,1.77429e-05
987,11471,0.31903,0.21113,0.80862,0.64543,0.7557,0.69196,0.46806,0.98608,1.03356,0.92686,1.7036e-05,1.7036e-05,1.7036e-05
988,11482.8,0.32451,0.21801,0.80839,0.64571,0.75599,0.69213,0.46842,0.98578,1.0338,0.92669,1.63292e-05,1.63292e-05,1.63292e-05
989,11494.9,0.31286,0.20813,0.80184,0.64617,0.75447,0.69074,0.46733,0.98581,1.03306,0.92653,1.56223e-05,1.56223e-05,1.56223e-05
990,11506.3,0.31059,0.21042,0.80504,0.64638,0.75475,0.68922,0.4671,0.98483,1.03297,0.92608,1.49155e-05,1.49155e-05,1.49155e-05
991,11519.3,0.3245,0.20038,0.78536,0.64623,0.75653,0.68943,0.46714,0.98479,1.03433,0.9266,1.42086e-05,1.42086e-05,1.42086e-05
992,11530.8,0.31636,0.19873,0.78652,0.64475,0.75656,0.68981,0.46703,0.98318,1.03949,0.92613,1.35017e-05,1.35017e-05,1.35017e-05
993,11542.3,0.326,0.19767,0.7886,0.64358,0.75601,0.69026,0.46694,0.98228,1.04216,0.92608,1.27949e-05,1.27949e-05,1.27949e-05
994,11553.6,0.31076,0.19559,0.77473,0.64221,0.75435,0.68872,0.46306,0.98293,1.04466,0.92639,1.2088e-05,1.2088e-05,1.2088e-05
995,11565.3,0.31422,0.19405,0.77871,0.63958,0.76007,0.6886,0.4627,0.98406,1.0465,0.92685,1.13812e-05,1.13812e-05,1.13812e-05
996,11576.8,0.32072,0.19551,0.77921,0.64026,0.7517,0.6884,0.46091,0.98372,1.04882,0.92706,1.06743e-05,1.06743e-05,1.06743e-05
997,11588.2,0.32227,0.19837,0.78418,0.65378,0.73858,0.68714,0.46085,0.98355,1.05016,0.92787,9.96744e-06,9.96744e-06,9.96744e-06
998,11600,0.31652,0.19684,0.78782,0.65448,0.73881,0.68757,0.46169,0.98255,1.05081,0.92793,9.26058e-06,9.26058e-06,9.26058e-06
999,11611.6,0.3233,0.19563,0.78478,0.65813,0.73781,0.68822,0.46061,0.98243,1.05183,0.92856,8.55372e-06,8.55372e-06,8.55372e-06
1000,11622.8,0.3092,0.19225,0.77546,0.65855,0.73748,0.68674,0.45944,0.98274,1.05637,0.92839,7.84686e-06,7.84686e-06,7.84686e-06
